Name Event,Description,Date,Audience,Cycle,Veneu,Address,City ,Country,Website,Link
WWT WASTEWATER 2023,"Conference & Exhibition of wastewater-specific case studies, innovation and thought-leadership","Jan. 25 - 26, 2023",Trade Public,once a year,National Exhibition Centre,Birmingham B40 1NT,Birmingham (UK - United Kingdom),UK - United Kingdom,http://wwtonline.co.uk/Event/wwt-wastewater-conference-,https://www.eventseye.com/fairs/f-wwt-wastewater-22882-1.html
LIGHTEXPO AFRICA - ETHIOPIA 2023,"International Residential, Commercial & Industrial Lighting and Accessories Trade Exhibition",on Jan. 2024 (?),Trade Public,once a year,Millennium Hall,Bole Addis Ababa,Addis Ababa (Ethiopia),Ethiopia,http://lightexpo.expogr.com,https://www.eventseye.com/fairs/f-lightexpo-africa-ethiopia-25962-1.html
KHARTOUM INTERNATIONAL FAIR 2023,"Khartoum International Fair. Industrial, Agricultural machinery & equipment, Information technology, Energy and Mines, Building Materials, Services...","Jan. 24 - 31, 2023",Trade & General Public,once a year,Khartoum International Fairground,Al Ma'arad St Khartoum,Khartoum (Sudan),Sudan,http://khartoum-fair.german-pavilion.com/en/home,https://www.eventseye.com/fairs/f-khartoum-international-fair-20891-1.html
BAUMAG BAUMASCHINEN-MESSE 2023,"Trade fair for construction machinery in Central Switzerland. BAUMAG is intended for the construction industry, real estate developers and builders","Jan. 26 - 29, 2023",Trade Public,every 2 years,Messe Luzern - Centre d'exposition de l'Allmend,Horwerstrasse 87 CH-6005 Luzern,Lucerne (Switzerland),Switzerland,http://www.baumaschinen-messe.ch,https://www.eventseye.com/fairs/f-baumag-baumaschinen-messe-5290-1.html
MOSTRA ROTA 2023,Trade fair for interior design and decoration,"Jan. 26 - 29, 2023",Trade Public,twice a year,Athens Metropolitan Expo,Athens International Airport “Eleftherios Venizelos” 19019 – Spata,Athens (Greece),Greece,http://mostrarota.gr,https://www.eventseye.com/fairs/f-mostra-rota-15092-1.html
PGA MERCHANDISE SHOW & CONVENTION 2023,International Golf Industry Professionals Exhibition and Convention,"Jan. 23 - 26, 2024",Trade Public,once a year,Orange County Convention Center,"9800 International Drive Orlando, FL 32819-8199","Orlando, FL (USA)",USA,http://www.pgashow.com,https://www.eventseye.com/fairs/f-pga-merchandise-show-convention-10604-1.html
TACOMA HOME & GARDEN SHOW 2023,"Home and Garden Show. The TACOMA HOME & GARDEN SHOW will offer over a period of 4 days, dozens of free world class seminars and over 500 exhibits will showcase Garden & Home products, furniture, tools, decoration for every budget","Jan. 26 - 29, 2023",Trade & General Public,once a year,Tacoma Dome,"2727 E D St Tacoma, WA 98421-1299","Tacoma, WA (USA)",USA,http://www.tacomahomeandgardenshow.com,https://www.eventseye.com/fairs/f-tacoma-home-garden-show-13699-1.html
ROBODEX 2023,"Robot Development & Application Expo. From industrial/service robots to development technology, IT, AI, etc","Jan. 17 - 19, 2024",Trade Public,once a year,Tokyo International Exhibition Center (Tokyo Big Sight),3-21-1 Ariake Koto-ku,Tokyo (Japan),Japan,http://www.fiweek.jp/tokyo/en-gb.html,https://www.eventseye.com/fairs/f-robodex-23503-1.html
TRANS MIDDLE EAST 2023,"Trans Middle East is the largest annual ports, shipping and logistics exhibition and conference in the Middle East","Jan. 23 - 25, 2024",Trade Public,once a year,?,,Muscat (Oman),Oman,http://www.transportevents.com/ForthcomingEvents.aspx,https://www.eventseye.com/fairs/f-trans-middle-east-12400-1.html
OSLO DESIGN FAIR 2023,Oslo Design Fair. The most important meeting place for design and interior decor in Norway,"Jan. 25 - 27, 2023",Trade Public,twice a year,Norges Varemesse - Norway Trade Fairs,NO-2001 Lillestrøm,Lillestrøm (Norway),Norway,http://www.oslodesignfair.com/en,https://www.eventseye.com/fairs/f-oslo-design-fair-8934-1.html
DESTINATION HABITAT - AMBÉRIEU 2023,"Home Show. Construction, Renovation, Interior & Exterior Design","Jan. 27 - 29, 2023",Trade & General Public,once a year,Espace 1500,Avenue Léon Blum 01500 Ambérieu-en-Bugey,Ambérieu-en-Bugey (France),France,http://www.destination-habitat.fr/Amb%C3%A9rieu-en-Bugey,https://www.eventseye.com/fairs/f-destination-habitat-amberieu-21630-1.html
TACOMA HOME + GARDEN SHOW 2023,"Tacoma, WA Home & Garden Show. Innovative Products and Hundreds of Experts all Under One Roof","Jan. 26 - 29, 2023",Trade & General Public,once a year,Tacoma Dome,"2727 E D St Tacoma, WA 98421-1299","Tacoma, WA (USA)",USA,http://tacomahomeandgardenshow.com,https://www.eventseye.com/fairs/f-tacoma-home-garden-show-28324-1.html
GREATER CHARLOTTE HOME + LANDSCAPE SHOW 2023,"Charlotte, NC Home & Landscape Show","Jan. 27 - 29, 2023",Trade & General Public,once a year,Cabarrus Arena & Events Center Concord,"4751 NC-49 Concord, NC 28025","Concord, NC (USA)",USA,http://charlottehomeandlandscapeshow.com,https://www.eventseye.com/fairs/f-greater-charlotte-home-landscape-show-28302-1.html
EDMONTON RENOVATION SHOW 2023,Edmonton Renovation Trade Show. From Flooring to Roofing and everything in-between,"Jan. 27 - 29, 2023",Trade & General Public,once a year,Edmonton Expo Centre,"7515 - 118 Avenue Edmonton, Alberta T5B 4X5","Edmonton, AB (Canada)",Canada,http://edmontonrenovationshow.com,https://www.eventseye.com/fairs/f-edmonton-renovation-show-28303-1.html
INTERNATIONAL SALON AND SPA EXPO (ISSE) 2023,"Professional beauty expo & education event on West Coast. ISSE long beach features latest beauty trends, Cosmetics Personal Care, Packaging, Contract Manufacturing & Private Label, Spa & Wellness, Hair stylists, Nails & Tools and make-up artists","Jan. 28 - 30, 2023",Trade Public,once a year,Long Beach Convention Center,"300 East Ocean Boulevard Long Beach, California 90802","Long Beach, CA (USA)",USA,http://www.probeauty.org/isselb,https://www.eventseye.com/fairs/f-international-salon-and-spa-expo-(isse)-24189-1.html
SECOND HOME - MAASTRICHT 2023,"On Second Home International, you will find a complete range of national and international second homes. Brokers and consultants are looking forward supporting you in making this huge step in your life","Jan. 28 - 29, 2023",Trade & General Public,once a year,Maastricht Exhibition & Congress Centre - MECC,Forum 100 6229 GV Maastricht,Maastricht (Netherlands),Netherlands,http://www.secondhome.nl/en,https://www.eventseye.com/fairs/f-second-home-maastricht-25433-1.html
BUILDING HEALTHCARE MIDDLE EAST 2023,"Trade show for healthcare facility planning, design, construction and management","Jan. 30 - Feb. 02, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.buildinghealthcare-exhibition.com,https://www.eventseye.com/fairs/f-building-healthcare-middle-east-22929-1.html
GREATER CINCINNATI REMODELING EXPO 2023,Building & Remodeling Expo,"Jan. 27 - 29, 2023",Trade & General Public,once a year,Sharonville Convention Center,"11355 Chester Road Cincinnati, OH, 45246-4002","Cincinnati, OH (USA)",USA,http://www.homeshowcenter.com/overview/cincinnati,https://www.eventseye.com/fairs/f-greater-cincinnati-remodeling-expo-11103-1.html
NEPAL WOOD 2023,"Nepal’s Largest and the most Successful Exhibition and Trade Fair on Woodworking Machinery, Tools, Fittings, Accessories, Raw Materials and Products","Jan. 27 - 29, 2023",Trade Public,once a year,Bhrikuti Mandap Exhibition Hall,Exhibition Road Kathmandu 44600,Kathmandu (Nepal),Nepal,http://nepalwood.com.np,https://www.eventseye.com/fairs/f-nepal-wood-22966-1.html
SALON DE L’HABITAT & DES ÉCONOMIES D’ENERGIES – MONTBÉLIARD 2023,Specialized Exhibition dédicated to the latest energy saving and environment friendly innovations,"Jan. 27 - 29, 2023",Trade Public,once a year,Axone Montbeliard,25201 Montbéliard Cedex,Montbéliard (France),France,http://citevents.fr/salon-habitat-economies-energies-montbeliard,https://www.eventseye.com/fairs/f-salon-de-l-habitat-des-economies-d-energies-montbeliard-23885-1.html
HOSPITAL BUILD & INFRASTRUCTURE MIDDLE EAST 2023,Hospital Build & Infrastructure Exhibition,"Jan. 30 - Feb. 02, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.hospitalbuild-me.com,https://www.eventseye.com/fairs/f-hospital-build-infrastructure-middle-east-17457-1.html
ABIMAD 2023,Brazilian Contemporary Home Furnishings Exhibition,"Jan. 31 - Feb. 03, 2023",Trade Public,twice a year,São Paulo Expo Exhibition & Convention Center,"Rodovia dos Imigrantes, km.1,5 Água Funda, São Paulo - SP, 04329-100",São Paulo (Brazil),Brazil,http://www.abimad.com.br,https://www.eventseye.com/fairs/f-abimad-13314-1.html
BAUMA CONEXPO INDIA 2023,"International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines and Construction Vehicles in India","Jan. 31 - Feb. 03, 2023",Trade Public,every 2 years,India Expo Centre & Mart,"Plot No. 25,27,28,29  KnowledgePark-||",Noida (India),India,http://www.bcindia.com,https://www.eventseye.com/fairs/f-bauma-conexpo-india-22674-1.html
NORTH ATLANTA HOME SHOW 2023,"Duluth, GA Home Show. Innovative Products and Hundreds of Experts all Under One Roof","Jan. 27 - 29, 2023",Trade & General Public,once a year,Gas South Convention Center,"6400 Sugarloaf Pkwy Duluth, GA 30097","Duluth, GA (USA)",USA,http://northatlantahomeshow.com,https://www.eventseye.com/fairs/f-north-atlanta-home-show-28280-1.html
BUDMA 2023,International Construction and Architecture Fair,"Jan. 31 - Feb. 03, 2023",Trade Public,once a year,Poznan Congress Center,ul. Glogowska 14 60-734 Poznan,Poznan (Poland),Poland,http://www.budma.pl/en,https://www.eventseye.com/fairs/f-budma-3121-1.html
HOLY RUSSIA - ST. PETERSBURG 2023,"Church Architecture, Construction & Restoration, Book-Printing, Church Utensils, Religion Education","Jan. 31 - Feb. 06, 2023",Trade & General Public,twice a year,Kirov Palace of Culture - Dvorets Kul'tury Imeni S. M. Kirova,"Bol'shoy Prospekt Vasil'yevskogo Ostrova, 83 St Petersburg, 199106",St. Petersburg (Russia),Russia,http://pravoslav-expo.ru/autumn,https://www.eventseye.com/fairs/f-holy-russia-st.-petersburg-4967-1.html
GLASS POZNAN 2023,Glass Industry Fair,"Jan. 31 - Feb. 03, 2023",Trade Public,once a year,Poznan Congress Center,ul. Glogowska 14 60-734 Poznan,Poznan (Poland),Poland,http://glass.mtp.pl/en,https://www.eventseye.com/fairs/f-glass-poznan-12575-1.html
NATIONAL HARDWARE SHOW 2023,"Hardware, Houseware & Allied Products Expo","Jan. 31 - Feb. 02, 2023",Trade & General Public,once a year,Las Vegas Convention Center,"3150 Paradise Road  Las Vegas, NV 89109","Las Vegas, NV (USA)",USA,http://www.nationalhardwareshow.com,https://www.eventseye.com/fairs/f-national-hardware-show-13642-1.html
KBIS - KITCHEN & BATH INDUSTRY SHOW 2023,Kitchen / Bath Industry trade show & conference,"Jan. 31 - Feb. 02, 2023",Trade Public,once a year,?,,"Las Vegas, NV (USA)",USA,http://www.kbis.com,https://www.eventseye.com/fairs/f-kbis-kitchen-bath-industry-show-3705-1.html
SPATEX 2023,"UK’s largest dedicated wet leisure event. SPATEX is for Professionals in the Design, Installation, Retailing, Maintenance, Operation and Management of Pools, Spas, Saunas and Ancillary Equipment","Jan. 31 - Feb. 02, 2023",Trade Public,once a year,Ricoh Arena,Phoenix Way  Foleshill,Coventry (UK - United Kingdom),UK - United Kingdom,http://www.spatex.co.uk,https://www.eventseye.com/fairs/f-spatex-7874-1.html
INTERMASZ 2023,"International Fair for Construction Machinery, Vehicles and Specialized Equipment","Jan. 31 - Feb. 03, 2023",Trade Public,every 2 years,Poznan Congress Center,ul. Glogowska 14 60-734 Poznan,Poznan (Poland),Poland,http://www.intermasz.pl,https://www.eventseye.com/fairs/f-intermasz-3111-1.html
STONEXPO - MARMOMAC AMERICAS 2023,The leading North American stone industry event,"Jan. 31 - Feb. 02, 2023",Trade Public,once a year,Mandalay Bay Convention Center,3950 Las Vegas Blvd. South Las Vegas,"Las Vegas, NV (USA)",USA,http://www.intlsurfaceevent.com/en/visit/about/stonexpo-marmomac.html,https://www.eventseye.com/fairs/f-stonexpo-marmomac-americas-14100-1.html
ISE (INTEGRATED SYSTEMS EUROPE) 2023,Integrated Systems Europe (ISE) is the world’s largest professional AV and systems integration show. The annual event provides a unique showcase of technologies and solutions for commercial and residential applications,"Jan. 31 - Feb. 03, 2023",Trade & General Public,once a year,Fira de Barcelona - Recinto Gran Via,"Av. Joan Carles I, 64 08908 L'Hospitalet de Llobregat",Barcelona (Spain),Spain,http://www.iseurope.org,https://www.eventseye.com/fairs/f-ise-(integrated-systems-europe)-19233-1.html
INTERNATIONAL BUILDER'S SHOW 2023,Home Building and Construction Exposition,"Jan. 31 - Feb. 02, 2023",Trade Public,once a year,?,,"Las Vegas, NV (USA)",USA,http://www.buildersshow.com,https://www.eventseye.com/fairs/f-international-builder-s-show-341-1.html
KOMINKI - FIREPLACES POZNAN 2023,International Fireplaces Exhibition,"Jan. 31 - Feb. 03, 2023",Trade Public,every 2 years,Poznan Congress Center,ul. Glogowska 14 60-734 Poznan,Poznan (Poland),Poland,http://www.targikominki.pl/en,https://www.eventseye.com/fairs/f-kominki-fireplaces-poznan-16562-1.html
THE INTERNATIONAL SURFACE EVENT WEST - TISE 2023,"Floor Covering, Stone and Tile Industry Expo. TISE attracts fabricators, installers, architects, designers, builders, kitchen and bath specialists, retailers, distributors, landscape architects, restoration professionals, general contractors, quarriers","Jan. 31 - Feb. 02, 2023",Trade Public,once a year,Mandalay Bay Convention Center,3950 Las Vegas Blvd. South Las Vegas,"Las Vegas, NV (USA)",USA,http://www.TISEwest.com,https://www.eventseye.com/fairs/f-the-international-surface-event-west-tise-20671-1.html
THE INTERNATIONAL SURFACE EVENT (TISE WEST) 2023,"International Floor Covering, Stone and Tile Industry Trade Show","Jan. 31 - Feb. 02, 2023",Trade Public,once a year,Mandalay Bay Convention Center,3950 Las Vegas Blvd. South Las Vegas,"Las Vegas, NV (USA)",USA,http://www.tisewest.com,https://www.eventseye.com/fairs/f-the-international-surface-event-(tise-west)-22156-1.html
BRISTOL HOME & BUSINESS SHOW 2023,"Bristol, CT Home Show. If you’re planning on remodeling or renovating your home, this is the home improvement event you can’t afford to miss",on Feb. 2023,Trade & General Public,once a year,Bristol Eastern High School,"632 King Street Bristol, CT 06010","Bristol, CT (USA)",USA,http://www.jenksproductions.com/event/bristol-home-business,https://www.eventseye.com/fairs/f-bristol-home-business-show-29530-1.html
BAUEN + WOHNEN SALZBURG 2023,"International Trade Fair for Building, Interior Design and Energy Saving","Feb. 02 - 05, 2023",Trade Public,once a year,Messezentrum Salzburg (Salzburg Exhibition Centre),Am Messezentrum 1 5020 Salzburg,Salzburg (Austria),Austria,http://www.bauen-wohnen.co.at/en/home,https://www.eventseye.com/fairs/f-bauen-wohnen-salzburg-176-1.html
"SALON BIEN-ÊTRE, MÉDECINE DOUCE & THALASSO - PARIS 2023","Well-being, alternative Medicine and thalassotherapy Expo","Feb. 02 - 06, 2023",Trade & General Public,once a year,Paris Expo Porte de Versailles,"1, place de la Porte de Versailles 75015 Paris",Paris (France),France,http://www.salon-medecinedouce.com/paris,https://www.eventseye.com/fairs/f-salon-bien-etre-medecine-douce-thalasso-paris-18198-1.html
BUILD & REMODEL EXPO 2024,"The Build & Remodel Expo is the perfect place to learn about new trends, and talk one-on-one with industry professionals",on Feb. 2023,Trade & General Public,once a year,WNC Agricultural Center,"1301 Fanning Bridge Rd Fletcher, NC 28732","Asheville, NC (USA)",USA,http://www.buildandremodelasheville.com,https://www.eventseye.com/fairs/f-build-remodel-expo-15417-1.html
FREDERICKSBURG HOME & GARDEN SHOW 2023,"Home and Garden Show. Fredericksburg Spring Home & Garden Show offers a one-stop shop for all of your redecorating, remodeling, and building needs","Feb. 03 - 05, 2023",Trade & General Public,once a year,Fredericksburg Expo & Conference Center,2371 Carl D. Silver Parkway Fredericksburg VA 22401,"Fredericksburg, VA (USA)",USA,http://www.fredericksburgspringhomeshow.com,https://www.eventseye.com/fairs/f-fredericksburg-home-garden-show-16605-1.html
